Codigo;Matricula;Fecha_Matriculacion;Marca;Modelo;Tipo;Variante;Clasificacion_medioambiental;Combustible;Cilindrada;Potencia;Numero_Plazas;Fecha_inicio_prestacion_servicio_taxi;Eurotaxi;Regimen_Especial_Eurotaxi;Fecha_inicio_Regimen_Especial_Eurotaxi;Fecha_fin_Regimen_Especial_Eurotaxi;Fecha
1294214;3036HPT;18/04/2013;SEAT;TOLEDO;NH;AACAYC;B;DIESEL;1598;77;5;22/04/2013;NO;NO;;;12/11/2018
1434715;6795JSD;11/08/2016;SEAT;LEON ST;5F;FCRLDX0V;C;DIESEL;1968;81;5;12/08/2016;NO;NO;;;12/11/2018
1334291;4084HWH;24/03/2014;SEAT;ALTEA XL;5P;ACCAYCX01/SGNFM5****;B;DIESEL;1598;77;5;25/03/2014;NO;NO;;;12/11/2018
1329797;6155HVK;27/01/2014;SEAT;TOLEDO E-ECOMOTIVE;NH;AACAYC;B;DIESEL;1598;77;5;28/01/2014;NO;NO;;;12/11/2018
1218581;3676HBJ;13/01/2011;SEAT;ALTEA XL;5P;ACCHGAX01/SGNFM5;ECO;GLP / GASOLINA;1595;75;5;17/01/2011;NO;NO;;;12/11/2018
1297416;4313HRM;07/06/2013;SEAT;TOLEDO E-ECOMOTIVE;NH;AACAYC;B;DIESEL;1598;77;5;10/06/2013;NO;NO;;;12/11/2018
1339986;5114HXP;03/06/2014;SEAT;ALTEA XL;5P;ACCHGAX01/SGNFM5;ECO;GLP / GASOLINA;1595;75;5;05/06/2014;NO;NO;;;12/11/2018
1308819;0749HTN;13/11/2013;SEAT;ALTEA XL;5P;ACCHGAX01/SGNFM5;ECO;GLP / GASOLINA;1595;75;5;19/11/2013;NO;NO;;;12/11/2018
1335670;7505HWJ;27/03/2014;SEAT;TOLEDO E-ECOMOTIVE;NH;AACAYC;B;DIESEL;1598;77;5;10/04/2014;NO;NO;;;12/11/2018
1309320;5772HTP;20/11/2013;SEAT;TOLEDO E-ECOMOTIVE;NH;AACAYC;B;DIESEL;1598;77;5;25/11/2013;NO;NO;;;12/11/2018
1308215;7744HSG;24/07/2013;SEAT;TOLEDO E-ECOMOTIVE;NH;AACAYC;B;DIESEL;1598;77;5;13/11/2013;NO;NO;;;12/11/2018
1329482;4020HVJ;20/01/2014;SEAT;TOLEDO E-ECOMOTIVE;NH;AACAYC;B;DIESEL;1598;77;5;23/01/2014;NO;NO;;;12/11/2018
1483737;3499KDZ;30/10/2017;SEAT;LEON ST;5F;FCRLDX0V;C;DIESEL;1968;81;5;02/11/2017;NO;NO;;;12/11/2018
1399202;9423JKW;28/12/2015;SEAT;ALTEA XL;5P;ACCHGAX01/SGNFM5;ECO;GLP / GASOLINA;1595;75;5;04/01/2016;NO;NO;;;12/11/2018
1310818;4838HTX;12/12/2013;SEAT;TOLEDO;NH;AACAYC;B;DIESEL;1598;77;5;13/12/2013;NO;NO;;;12/11/2018
1345878;3296HZC;04/09/2014;SEAT;TOLEDO;NH;AACAYC;B;DIESEL;1598;77;5;08/09/2014;NO;NO;;;12/11/2018
1419061;5237JLV;16/02/2016;SEAT;TOLEDO;NH;AACXMA;C;DIESEL;1598;85;5;18/02/2016;NO;NO;;;12/11/2018
1290578;0500HPD;04/03/2013;SEAT;TOLEDO E-ECOMOTIVE;NH;AACAYC;B;DIESEL;1598;77;5;05/03/2013;NO;NO;;;12/11/2018
1381029;6621JFL;14/05/2015;SEAT;ALTEA XL;5P;ACCHGAX01/SGNFM5;ECO;GLP / GASOLINA;1595;75;5;18/05/2015;NO;NO;;;12/11/2018
1342450;3349HYJ;10/07/2014;SEAT;ALTEA XL;5P;ACCHGAX01/SGNFM5;ECO;GLP / GASOLINA;1595;75;5;11/07/2014;NO;NO;;;12/11/2018
1336368;0269HWW;21/04/2014;SEAT;ALTEA XL;5P;ACCHGAX01/SGNFM5;ECO;GLP / GASOLINA;1595;75;5;22/04/2014;NO;NO;;;12/11/2018
1292423;5304HPL;26/03/2013;SEAT;ALTEA XL;5P;ACCAYCX01/SGNFM5****;B;DIESEL;1598;77;5;27/03/2013;NO;NO;;;12/11/2018
1311307;7527HTW;09/12/2013;SEAT;ALTEA XL;5P;ACCAYCX01;B;DIESEL;1598;77;5;19/12/2013;NO;NO;;;12/11/2018
1512555;1083KKW;11/05/2018;SEAT;LEON ST;5F;FCPWAX0V;ECO;GASOLINA - GAS NATURAL;1395;81;5;23/05/2018;NO;NO;;;12/11/2018
1225802;9949HDN;30/05/2011;SEAT;ALTEA XL;5P;ACCHGAX01/SGFM5****;ECO;GLP / GASOLINA;1595;75;5;30/05/2011;NO;NO;;;12/11/2018
1334461;9198HWH;26/03/2014;SEAT;TOLEDO;NH;AACAYC;B;DIESEL;1598;77;5;27/03/2014;NO;NO;;;12/11/2018
1345276;1015HYZ;27/08/2014;SEAT;ALTEA XL;5P;ACCHGAX01/SGNFM5;ECO;GLP / GASOLINA;1595;75;5;01/09/2014;NO;NO;;;12/11/2018
1297195;5185HRL;04/06/2013;SEAT;ALTEA XL;5P;ACCHGAX01/SGNFM5;ECO;GLP / GASOLINA;1595;75;5;06/06/2013;NO;NO;;;12/11/2018
1288863;9995HNT;06/02/2013;SEAT;TOLEDO E-ECOMOTIVE;NH;AACAYC;B;DIESEL;1598;77;5;07/02/2013;NO;NO;;;12/11/2018
1290022;3978HNZ;25/02/2013;SEAT;TOLEDO E-ECOMOTIVE;NH;AACAYC;B;DIESEL;1598;77;5;26/02/2013;NO;NO;;;12/11/2018
1295278;4887HRB;09/05/2013;SEAT;TOLEDO E-ECOMOTIVE;NH;AACAYC;B;DIESEL;1598;77;5;09/05/2013;NO;NO;;;12/11/2018
1336664;3313HWW;23/04/2014;SEAT;ALTEA XL;5P;ACCHGAX01/SGNFM5;ECO;GLP / GASOLINA;1595;75;5;24/04/2014;NO;NO;;;12/11/2018
1434384;6131JRV;27/07/2016;SEAT;LEON ST;5F;FCRLDX0V;C;DIESEL;1968;81;5;05/08/2016;NO;NO;;;12/11/2018
1417067;2323JLK;27/01/2016;SEAT;TOLEDO;NH;AACXMA;C;DIESEL;1598;85;5;28/01/2016;NO;NO;;;12/11/2018
1152442;2727GLW;17/04/2009;SEAT;ALTEA XL;5P;ACBKDX01/AGFD6****;B;DIESEL;1968;103;5;22/04/2009;NO;NO;;;12/11/2018
1309682;9748HTR;26/11/2013;SEAT;ALTEA XL;5P;ACCAYCX01;B;DIESEL;1598;77;5;28/11/2013;NO;NO;;;12/11/2018
1300336;7424HSH;29/07/2013;SEAT;TOLEDO E-ECOMOTIVE;NH;AACAYC;B;DIESEL;1598;77;5;31/07/2013;NO;NO;;;12/11/2018
1333117;5420HWC;11/03/2014;SEAT;ALTEA XL;5P;ACCHGAX01/SGNFM5;ECO;GLP / GASOLINA;1595;75;5;13/03/2014;NO;NO;;;12/11/2018
1377438;4686JDS;06/04/2015;SEAT;ALTEA XL;5P;ACCHGAX01/SGNFM5;ECO;GLP / GASOLINA;1595;75;5;07/04/2015;NO;NO;;;12/11/2018
1335244;0332HWN;02/04/2014;SEAT;TOLEDO;NH;AACAYC;B;DIESEL;1598;77;5;04/04/2014;NO;NO;;;12/11/2018
1301911;6494HSR;30/08/2013;SEAT;TOLEDO;NH;AACAYC;B;DIESEL;1598;77;5;30/08/2013;NO;NO;;;12/11/2018
1443391;6678JVJ;05/12/2016;SEAT;ALHAMBRA;7N;DFLAX0AC;C;DIESEL;1968;110;5;07/12/2016;NO;NO;;;12/11/2018
1372365;0614JCG;27/01/2015;SEAT;ALTEA XL;5P;ACCHGAX01/SGNFM5;ECO;GLP / GASOLINA;1595;75;5;29/01/2015;NO;NO;;;12/11/2018
1468001;7442JXL;15/03/2017;SEAT;LEON ST;5F;FCRLDX0V;C;DIESEL;1968;81;5;16/03/2017;NO;NO;;;12/11/2018
1264014;0243HLZ;16/08/2012;SEAT;ALTEA XL;5P;ACCAYCX01/SGNFM5****;B;DIESEL;1598;77;5;22/08/2012;NO;NO;;;12/11/2018
1377386;8726JDR;01/04/2015;SEAT;ALTEA XL;5P;ACCHGAX01/SGNFM5;ECO;GLP / GASOLINA;1595;75;5;06/04/2015;NO;NO;;;12/11/2018
1445621;8729JWB;05/01/2017;SEAT;LEON ST;5F;FCRLDX0V;C;DIESEL;1968;81;5;10/01/2017;NO;NO;;;12/11/2018
1437468;8689JSV;26/09/2016;SEAT;LEON ST;5F;FCRLDX0V;C;DIESEL;1968;81;5;28/09/2016;NO;NO;;;12/11/2018
1289887;6625HNY;21/02/2013;SEAT;ALTEA XL;5P;ACCHGAX01/SGNFM5;ECO;GLP / GASOLINA;1595;75;5;22/02/2013;NO;NO;;;12/11/2018
1379912;2781JFG;04/05/2015;SEAT;ALTEA XL;5P;ACCHGAX01/SGNFM5;ECO;GLP / GASOLINA;1595;75;5;05/05/2015;NO;NO;;;12/11/2018
1424667;8002JNG;20/04/2016;SEAT;LEON ST;5F;FCRLDX0V;C;DIESEL;1968;81;5;21/04/2016;NO;NO;;;12/11/2018
1399175;0107JKY;29/12/2015;SEAT;TOLEDO;NH;AACXMA;C;DIESEL;1598;85;5;30/12/2015;NO;NO;;;12/11/2018
1296425;7977HRG;27/05/2013;SEAT;ALTEA XL;5P;ACCHGAX01/SGNFM5;ECO;GLP / GASOLINA;1595;75;5;28/05/2013;NO;NO;;;12/11/2018
1440694;2634JTL;26/10/2016;SEAT;TOLEDO;NH;AACXMA;C;DIESEL;1598;85;5;04/11/2016;NO;NO;;;12/11/2018
1472827;6237JYX;10/05/2017;SEAT;LEON ST;5F;FCRLDX0V;C;DIESEL;1968;81;5;11/05/2017;NO;NO;;;12/11/2018
1312965;1151HVH;13/01/2014;SEAT;TOLEDO;NH;AACAYC;B;DIESEL;1598;77;5;14/01/2014;NO;NO;;;12/11/2018
1308516;5718HTN;14/11/2013;SEAT;TOLEDO E-ECOMOTIVE;NH;AACAYC;B;DIESEL;1598;77;5;15/11/2013;NO;NO;;;12/11/2018
1311353;3499HTZ;18/12/2013;SEAT;ALTEA XL;5P;ACCAYCX01;B;DIESEL;1598;77;5;19/12/2013;NO;NO;;;12/11/2018
1306736;8497HTH;29/10/2013;SEAT;TOLEDO E-ECOMOTIVE;NH;AACAYC;B;DIESEL;1598;77;5;29/10/2013;NO;NO;;;12/11/2018
1308842;8292HTN;15/11/2013;SEAT;TOLEDO E-ECOMOTIVE;NH;AACAYC;B;DIESEL;1598;77;5;19/11/2013;NO;NO;;;12/11/2018
1151114;8738GMK;26/05/2009;SEAT;ALTEA XL;5P;ACBXEX01/SGFM5********;B;DIESEL;1896;77;5;26/05/2009;NO;NO;;;12/11/2018
1478253;1323KBZ;24/07/2017;SEAT;LEON ST;5F;FCRLDX0V;C;DIESEL;1968;81;5;01/08/2017;NO;NO;;;12/11/2018
1390529;6261JHZ;18/09/2015;SEAT;TOLEDO;NH;AACXMA;C;DIESEL;1598;85;5;21/09/2015;NO;NO;;;12/11/2018
1509345;1763KJP;26/03/2018;SEAT;LEON ST;5F;FCPWAX0V;ECO;GASOLINA - GAS NATURAL;1395;81;5;06/04/2018;NO;NO;;;12/11/2018
1511918;9774KKT;09/05/2018;SEAT;LEON ST;5F;FCPWAX0V;ECO;GASOLINA - GAS NATURAL;1395;81;5;23/05/2018;NO;NO;;;12/11/2018
1519538;3086KNV;22/08/2018;SEAT;LEON ST;5F;FCPWAX0V;ECO;GASOLINA - GAS NATURAL;1395;81;5;29/08/2018;NO;NO;;;12/11/2018
1440020;4643JTL;26/10/2016;SEAT;LEON ST;5F;FCRLDX0V;C;DIESEL;1968;81;5;27/10/2016;NO;NO;;;12/11/2018
1222984;0131HCP;31/03/2011;SEAT;ALTEA XL;5P;ACCHGAX01/SGNFM5;ECO;GLP / GASOLINA;1595;75;5;01/04/2011;NO;NO;;;12/11/2018
1290371;7938HNX;19/02/2013;SEAT;TOLEDO E-ECOMOTIVE;NH;AACAYC;B;DIESEL;1598;77;5;01/03/2013;NO;NO;;;12/11/2018
1302488;7156HSS;05/09/2013;SEAT;TOLEDO E-ECOMOTIVE;NH;AACAYC;B;DIESEL;1598;77;5;05/09/2013;NO;NO;;;12/11/2018
1301513;1484HSP;22/08/2013;SEAT;TOLEDO;NH;AACAYC;B;DIESEL;1598;77;5;26/08/2013;NO;NO;;;12/11/2018
1306712;5160HTH;28/10/2013;SEAT;TOLEDO;NH;AACAYC;B;DIESEL;1598;77;5;29/10/2013;NO;NO;;;12/11/2018
1350915;1638JBF;17/11/2014;SEAT;TOLEDO E-ECOMOTIVE;NH;AACAYC;B;DIESEL;1598;77;5;18/11/2014;NO;NO;;;12/11/2018
1353785;9970JBR;18/12/2014;SEAT;ALTEA XL;5P;ACCAYCX01;B;DIESEL;1598;77;5;22/12/2014;NO;NO;;;12/11/2018
1388770;5519JHR;26/08/2015;SEAT;TOLEDO;NH;AACXMA;C;DIESEL;1598;85;5;28/08/2015;NO;NO;;;12/11/2018
1295358;4095HRB;09/05/2013;SEAT;TOLEDO E-ECOMOTIVE;NH;AACAYC;B;DIESEL;1598;77;5;10/05/2013;NO;NO;;;12/11/2018
1288966;3896HNV;07/02/2013;SEAT;ALTEA XL;5P;ACCHGAX01/SGNFM5;ECO;GLP / GASOLINA;1595;75;5;08/02/2013;NO;NO;;;12/11/2018
1387004;4959JHD;27/07/2015;SEAT;TOLEDO;NH;AACXMA;C;DIESEL;1598;85;5;29/07/2015;NO;NO;;;12/11/2018
1341897;3766GVN;07/04/2010;SEAT;ALTEA XL;5P;ACCAYCX01;B;DIESEL;1598;77;5;03/07/2014;NO;NO;;;12/11/2018
1391118;2892JJB;22/09/2015;SEAT;TOLEDO;NH;AACXMA;C;DIESEL;1598;85;5;29/09/2015;NO;NO;;;12/11/2018
1291019;4004HPF;08/03/2013;SEAT;TOLEDO;NH;AACAYC;B;DIESEL;1598;77;5;08/03/2013;NO;NO;;;12/11/2018
1304074;6889HSY;27/09/2013;SEAT;ALTEA XL;5P;ACCHGAX01/SGNFM5;ECO;GLP / GASOLINA;1595;75;5;30/09/2013;NO;NO;;;12/11/2018
1466641;9994JXC;27/02/2017;SEAT;ALHAMBRA;7N;DFLAX0AC;C;DIESEL;1968;110;5;02/03/2017;NO;NO;;;12/11/2018
1400525;8647JLG;20/01/2016;SEAT;LEON ST;5F;FCRLDX0V;C;DIESEL;1968;81;5;21/01/2016;NO;NO;;;12/11/2018
1294476;1264HPV;22/04/2013;SEAT;TOLEDO;NH;AACAYC;B;DIESEL;1598;77;5;25/04/2013;NO;NO;;;12/11/2018
1300234;1422HSH;25/07/2013;SEAT;TOLEDO E-ECOMOTIVE;NH;AACAYC;B;DIESEL;1598;77;5;29/07/2013;NO;NO;;;12/11/2018
1398075;4100JKN;10/12/2015;SEAT;ALTEA XL;5P;ACCHGAX01/SGFM5****;ECO;GLP / GASOLINA;1595;75;5;15/12/2015;NO;NO;;;12/11/2018
1434092;5872JRW;28/07/2016;SEAT;TOLEDO;NH;AACXMA;C;DIESEL;1598;85;5;01/08/2016;NO;NO;;;12/11/2018
1293200;0875HPR;09/04/2013;SEAT;ALTEA XL;5P;ACCHGAX01/SGNFM5;ECO;GLP / GASOLINA;1595;75;5;09/04/2013;NO;NO;;;12/11/2018
1287509;9620HNN;17/01/2013;SEAT;ALTEA XL;5P;ACCAYCX01/SGNFM5****;B;DIESEL;1598;77;5;18/01/2013;NO;NO;;;12/11/2018
1296766;2596HRJ;30/05/2013;SEAT;TOLEDO E-ECOMOTIVE;NH;AACAYC;B;DIESEL;1598;77;5;31/05/2013;NO;NO;;;12/11/2018
1433630;2823JRR;20/07/2016;SEAT;TOLEDO;NH;AACXMA;C;DIESEL;1598;85;5;21/07/2016;NO;NO;;;12/11/2018
1397266;2888JKM;03/12/2015;SEAT;TOLEDO;NH;AACXMA;C;DIESEL;1598;85;5;04/12/2015;NO;NO;;;12/11/2018
1328867;1692HVH;13/01/2014;SEAT;TOLEDO;NH;AACAYC;B;DIESEL;1598;77;5;16/01/2014;NO;NO;;;12/11/2018
1428592;1515JPD;25/05/2016;SEAT;LEON ST;5F;FCRLDX0V;C;DIESEL;1968;81;5;30/05/2016;NO;NO;;;12/11/2018
1261059;4909HLB;12/06/2012;SEAT;ALTEA XL;5P;ACCAYCX01/AGNFD7****;B;DIESEL;1598;77;5;14/06/2012;NO;NO;;;12/11/2018
1300556;4589HSG;24/07/2013;SEAT;ALTEA XL;5P;ACCHGAX01/SGNFM5;ECO;GLP / GASOLINA;1595;75;5;05/08/2013;NO;NO;;;12/11/2018
1293870;5195HPS;16/04/2013;SEAT;TOLEDO E-ECOMOTIVE;NH;AACAYC;B;DIESEL;1598;77;5;17/04/2013;NO;NO;;;12/11/2018
1442649;6742JVC;25/11/2016;SEAT;TOLEDO;NH;AACXMA;C;DIESEL;1598;85;5;28/11/2016;NO;NO;;;12/11/2018
1484101;9394KFC;02/11/2017;SEAT;LEON ST;5F;FCRLDX0V;C;DIESEL;1968;81;5;07/11/2017;NO;NO;;;12/11/2018
1440580;5289JTP;03/10/2016;SEAT;TOLEDO;NH;AACXMA;C;DIESEL;1598;85;5;03/11/2016;NO;NO;;;12/11/2018
1310467;3072HTW;05/12/2013;SEAT;ALTEA XL;5P;ACCHGAX01/SGNFM5;ECO;GLP / GASOLINA;1595;75;5;10/12/2013;NO;NO;;;12/11/2018
1288705;8993HNT;05/02/2013;SEAT;ALTEA XL;5P;ACCHGAX01/SGNFM5;ECO;GLP / GASOLINA;1595;75;5;06/02/2013;NO;NO;;;12/11/2018
1334476;2944HWJ;26/03/2014;SEAT;TOLEDO;NH;AACAYC;B;DIESEL;1598;77;5;27/03/2014;NO;NO;;;12/11/2018
1295131;1311HPZ;03/05/2013;SEAT;ALTEA XL;5P;ACCHGAX01/SGNFM5;ECO;GLP / GASOLINA;1595;75;5;08/05/2013;NO;NO;;;12/11/2018
1350933;8997JBD;17/11/2014;SEAT;TOLEDO E-ECOMOTIVE;NH;AACAYC;B;DIESEL;1598;77;5;18/11/2014;NO;NO;;;12/11/2018
1146446;7129GLS;06/04/2009;SEAT;TOLEDO;5P;ABBXEX01/SGFM5********;B;DIESEL;1896;77;5;07/04/2009;NO;NO;;;12/11/2018
